"Tony Parker","I am, first of all, a basketball player. I've done this for so very long... For me, it's been essential to be successful on the court.","Successful,Basketball,Player"
"Tony Parker","I'm impressed with how the NBA, as a whole, is dressing so well. Guys are being very creative and having fun with it.","Fun,Creative,Guys"
"C. Northcote Parkinson","The smaller the function, the greater the management.","Greater,Management,Function"
"Chandler Parsons","I'm very lighthearted, outgoing, friendly, and funny, so I like to try new things.","Funny,Friendly,Outgoing"
"Chandler Parsons","If a girl is smiling and is bringing positive energy and she's happy, that's what I notice right away - and her teeth.","Positive,Happy,Girl"
"Jim Parsons","I'm also a big 'American Idol' fan. I think it's just great fun.","Great,Fun,Fan"
"Martin Parr","I always take photographs when I attend a funeral. Most people there know who I am and expect me to be there with my camera.","Expect,Camera,Funeral"
"Martin Parr","You can easily take photographs at a wedding - no one would question it. But funerals are different.","Wedding,Question,Easily"
"Dolly Parton","Adjusting to the passage of time, I think, is a key to success and to life: just being able to roll with the punches.","Life,Success,Time"
"Stephan Pastis","The principles of comedy are the principles of comedy. I can hear funny.","Funny,Comedy,Hear"
"Walter Pater","To burn always with this hard, gem-like flame, to maintain this ecstasy, is success in life.","Life,Success,Burn"
"Jason Patric","I don't have a problem with fame. I got into this business intending to be very successful, but I wanted it to be at my price.","Business,Successful,Problem"
"Audrina Patridge","Everyone in the music industry is so fun and laid-back.","Music,Fun,Industry"
"George S. Patton","I don't measure a man's success by how high he climbs but how high he bounces when he hits bottom.","Success,Measure,Bottom"
"George S. Patton","The test of success is not what you do when you are on top. Success is how high you bounce when you hit bottom.","Success,High,Top"
"George S. Patton","Nobody ever defended anything successfully, there is only attack and attack and attack some more.","Attack,Nobody,Defended"
"Alexandra Paul","I loved doing Baywatch. It was so much fun!","Fun,Loved,Baywatch"
"Aaron Paul","I saw a lot of people have success handed to them that then exploited it. They didn't protect it or cherish it.","Success,Protect,Saw"
"Erik Paulsen","I'm not a supporter of ObamaCare. I voted to repeal it, to defund it, et cetera. But we do need to move on.","Move,Obamacare,Voted"
"Luciano Pavarotti","If children are not introduced to music at an early age, I believe something fundamental is actually being taken from them.","Music,Age,Taken"
"Randy Pausch","Never, ever underestimate the importance of having fun.","Fun,Importance"
"Randy Pausch","Are you a fun-loving Tigger or a sad-sack Eeyore? Pick a camp. I think it's clear where I stand on the great Tigger/Eeyore debate!","Great,Stand,Clear"
"Anna Pavlova","The right to happiness is fundamental.",Happiness
"Anna Pavlova","To follow, without halt, one aim: that's the secret of success.","Success,Secret,Follow"
"Sharad Pawar","I am fully aware that everybody has a right to succeed, and success should be with ethics.","Success,Everybody,Succeed"
"Adnan Pachachi","Until and unless we could disband these militias, this country won't be able to function properly.","Until,Unless,Function"
"Liam Payne","People sometimes ask if I want to be a solo artist, but it just wouldn't be any fun being on your own.","Fun,Artist,Ask"
"Norman Vincent Peale","Four things for success: work and pray, think and believe.","Success,Work,Four"
"Sara Paxton","I have a lot of fun playing a model on television, and I love being an actress. I don't think I could ever handle that world.","Love,Fun,Playing"
"Sara Paxton","New York is a lot more fun than L.A.","Fun,York"
"Arthur Peacocke","In the nineteenth century, many Anglican theologians, both evangelical and catholic, embraced positively the proposal of evolution.","Both,Century,Evolution"
"Austin Peck","Soap Actors are fun and interesting. They all have something special that you want to be around.","Fun,Special,Soap"
"Paula Pell","I grew up with an extremely funny dad, and my mom is super funny.","Funny,Mom,Dad"
"Nicola Peltz","I saw 'Paranormal Activity' on Halloween with all my friends. It scared me, but it was so much fun.","Fun,Friends,Scared"
"Michael Pena","It's so interesting to watch Ben Stiller work because he just knows what's funny.","Funny,Work,Knows"
"Harvey Penick","Go out and have fun. Golf is a game for everyone, not just for the talented few.","Fun,Few,Game"
"Mike Pence","The Patriot Act is essential to our continued success in the war on terror here at home.","Success,War,Home"
"Daniel Pennac","I master my doubts now. I have fun with them, they're my travelling companions.","Fun,Master,Doubts"
"James Cash Penney","The keystone of successful business is cooperation. Friction retards progress.","Business,Successful,Progress"
"James Cash Penney","The art of effective listening is essential to clear communication, and clear communication is necessary to management success.","Success,Art,Necessary"
"Louise Penny","I've seen enough successful writers who no longer seem to care when they are recognized with an award, and I think that's just tragic.","Enough,Successful,Care"
"Roger Penske","Maybe I am conservative, but I like to have a little fun, too.","Fun,Maybe"
"Piper Perabo","It was so much fun to play, that I've now had a taste for it and want to play more villains now.","Fun,Taste,Villains"
"Piper Perabo","So it was just funny to read a script that was just similar to what had been going on in my life.","Life,Funny,Read"
"John Perez","We can't afford not to fully fund education.","Education,Afford,Fully"
"Rosie Perez","I am a positive person. I never think of the glass as half empty. I just keep pushing forward.","Positive,Forward,Half"
"Saul Perlmutter","Astronomers ought to be able to ask fundamental questions without accelerators.","Ask,Questions,Ought"
"Harold Perrineau","I was just mind-blown to find that New Orleans is just so much more fun and interesting than I had ever thought.","Fun,Orleans"
"Tom Perrotta","I no longer believe that just about everything is funny, if viewed from the proper angle.","Funny,Longer,Proper"
"David Perry","People don't want to leave Facebook to play games - Zynga's phenomenal success is proof of that.","Success,Leave,Games"
"Joe Perry","Take life on life's terms - one day at a time. And have fun while you're doing it.","Life,Time,Fun"
"Rachel Perry","If we know we're just going to have sex and then ditch the guy, it can be fun.","Fun,Sex,Guy"
"Thomas Perry","It was a lot of fun, and writing a series is comfortable. It's almost like having a secure job.","Fun,Almost,Series"
"Jon Pertwee","In all my years as an actor, I had never been me - I had always hidden behind my glasses, mustaches and funny voices.","Funny,Behind,Hidden"
"Ben Parr","The world's most successful entrepreneurs play hard, but they work even harder.","Work,Successful,Harder"
"Mike Peters","We were called The Toilets originally - we were flushed with success.","Success,Originally,Toilets"
"Russell Peters","My dad was the funniest guy I ever knew.","Dad,Guy,Knew"
"Tom Peters","The simple act of paying positive attention to people has a great deal to do with productivity.","Positive,Great,Simple"
"Tom Peters","The magic formula that successful businesses have discovered is to treat customers like guests and employees like people.","Successful,Treat,Magic"
"Tom Petty","Do something you really like, and hopefully it pays the rent. As far as I'm concerned, that's success.","Success,Far,Concerned"
Phaedrus,"Strangers he gulls, but friends make fun of him.","Fun,Friends,Strangers"
"Regis Philbin","I'm involved in the stock market, which is fun and, sometimes, very painful.","Finance,Fun,Painful"
"Arthur Phillips","When a character bears the same name as the author it's just an invitation to have some fun.","Character,Fun,Name"
"Bum Phillips","Winning is only half of it. Having fun is the other half.","Fun,Winning,Half"
"Joaquin Phoenix","I don't know why I always get to play these guys who have few redeeming features. But don't knock it. Villains are much more fun.","Fun,Few,Guys"
"Edith Piaf","To be successful in my native France, where people speak the same language and understand me, is nothing.","Successful,Understand,Speak"
"Pablo Picasso","Action is the foundational key to all success.","Success,Action,Key"
"Pablo Picasso","Every positive value has its price in negative terms... the genius of Einstein leads to Hiroshima.","Positive,Negative,Value"
"T. Boone Pickens","If you can provide the funding and you get the leadership, you'll have a competitive team.","Leadership,Team,Provide"
"Kellie Pickler","Surround yourself with positive people and you'll be a positive person.","Positive,Yourself,Surround"
"Kellie Pickler","I don't talk to myself or anything, but sometimes I say things and I laugh at myself. Sometimes you have to make fun of yourself.","Yourself,Fun,Talk"
"David Hyde Pierce","Sometimes in the most tragic situation, something just profoundly funny happens.","Humor,Funny,Happens"
"David Hyde Pierce","On some level in acting, what you're trying to find is truth, because when it's true is when it's also funny.","Funny,Truth,True"
"Mary Pierce","Its super to play with Martina, and she has huge amounts of talent. We have a lot of fun.","Fun,Talent,Huge"
"Kevin Pietersen","It's not fun facing a ball going 97 mph, trust me.","Trust,Fun,Ball"
"Kenneth L. Pike","Without a possibility of change in meanings human communication could not perform its present functions.","Communication,Change,Present"
"Kenneth L. Pike","Outward failure may be a manifested variant of inward success.","Success,Failure,Inward"
"Rosamund Pike","What I find sexy is when someone's having fun and able to look right back at you.","Fun,Sexy"
"Tamora Pierce","I come from a dysfunctional family, so my views of parents and parenting used to be highly mixed.","Family,Parenting,Parents"
"Dav Pilkey","I think my funny books are my favorites because I like to laugh so much.","Funny,Laugh,Books"
"George Michael","I have more love, success, and security than I could ever dream of.","Love,Success,Dream"
"Chris Pine","I do like dating cynics - they tend to be incredibly funny.","Funny,Dating,Tend"
"Sebastian Pinera","I grew up middle class. My father was a public functionary who didn't leave an inheritance, just debts.","Father,Public,Leave"
Pink,"I know my strong points: I work hard, I have talent, I'm funny, and I'm a good person.","Funny,Work,Good"
"Daniel Pinkwater","Read a lot. Write a lot. Have fun.","Fun,Read"
"Billie Piper","I would really love to do a musical, I don't know in what capacity but something funny.","Love,Funny,Capacity"
"John Piper","The Bible does not oppose or forbid interracial marriages but sees them as a positive good for the glory of Christ.","Positive,Good,Bible"
"Dave Pirner","As funny as it sounds, the best thing I got out of making a solo record was to realize how much I love being in a band.","Love,Funny,Best"
"Robert M. Pirsig","The funny thing about insane people is that it is kind of the opposite of being a celebrity. Nobody envies you.","Funny,Nobody,Insane"
Pitbull,"I'm taking all the negatives in my life, and turning them into a positive.","Positive,Life,Taking"
"Michael Pitt","It sounds cliche, but success is your friends, your family, what you do, and if you're happy when you wake up.","Success,Family,Happy"
"Frank Pittman","No one, however powerful and successful, can function as an adult if his parents are not satisfied with him.","Successful,Parents,Powerful"
"Frank Pittman","No one, however powerful and successful, can function as an adult if his parents are not satisfied with him.","Successful,Parents,Powerful"
"Max Planck","No burden is so heavy for a man to bear as a succession of happy days.","Happy,Days,Bear"
"Kevin Plank","I'm a big advocate of the power of positive thinking, particularly for small businesses.","Positive,Power,Thinking"
"Gary Player","We create success or failure on the course primarily by our thoughts.","Success,Failure,Thoughts"
"Jesse Plemons","My focus is to grow, have fun, and work with people who inspire me, like Philip Seymour Hoffman.","Work,Fun,Focus"
"William Plomer","It is the function of creative man to perceive and to connect the seemingly unconnected.","Creative,Function,Connect"
"Martha Plimpton","I watch things that are fun, or funny, or interesting.","Funny,Fun,Watch"
"Martha Plimpton","If I'm enjoying myself, I find my opportunities for more fun become greater.","Fun,Greater,Enjoying"
"Dennis Miller","The American education system couldn't be more badly directed or poorly funded if the Secretary of Education were Ed Wood.","Education,System,Badly"
"Bill Plympton","I'm very happy with the success of short films. In fact, for me, the short films make more money than the features.","Success,Money,Happy"
"Denise Mina","I have two children. They are more fun than anything in the world, and it's more immediate fun than the hard slog of writing.","Fun,Immediate"
"Colin Mochrie","We want to be funny. We want to make people laugh... We'll do whatever it takes.","Funny,Whatever,Laugh"
"Shigeru Miyamoto","It would be a joy for me if someone who was working with me became a big success.","Success,Joy,Became"
"Shigeru Miyamoto","Japanese people have a funny habit of abbreviating names.","Funny,Habit,Names"
"Paul Mooney","I got my sense of humor from my grandmother. You know, my grandmother was very funny.","Funny,Humor,Sense"
"Charles de Montesquieu","In most things success depends on knowing how long it takes to succeed.","Success,Takes,Succeed"
"Tracy Morgan","'Saturday Night Live' was like a university for funny.","Funny,Night,Saturday"
"Erin Morgenstern","I think I get some of my love of adult books that can be fun from Douglas Adams.","Love,Fun,Books"
"Steven Patrick Morrissey","British politics, as the world knows, is a joke. Yet it's rarely funny.","Funny,Politics,Knows"
"Steven Patrick Morrissey","Congratulations to Prince Charles for banning foie gras from all his functions.","Prince,Functions,Charles"
"Alan Moore","If you're functional, it doesn't matter if you're mad.","Matter,Mad,Functional"
"Anson Mount","Life fundamentally does not change depending on work or fame or success.","Life,Success,Change"
"Anson Mount","Life fundamentally does not change depending on work or fame or success.","Life,Success,Change"
"Olivia Munn","It is possible in this world to be pretty and funny and successful all at the same time.","Funny,Time,Successful"
"Olivia Munn","It is possible in this world to be pretty and funny and successful all at the same time.","Funny,Time,Successful"
"Olivia Munn","Jon Stewart hires people that he thinks are funny. That's it. That's the only requirement.","Funny,Thinks,Jon"
"Bill Murray","One of the things I like about acting is that, in a funny way, I come back to myself.","Funny,Acting"
"Elon Musk","The fuel cell is just a fundamentally inferior way of delivering electrical energy to an electric motor than batteries.","Energy,Electrical,Inferior"
"Olly Murs","To be the most successful male from 'The X Factor' is a big achievement, and I'm chuffed with that.","Successful,Male,Factor"
"Mike Myers","My father was always a straight-up funny guy. He was silly. He was my inspiration.","Funny,Father,Guy"
"Mike Myers","My dad loved to laugh. He was very funny and very silly.","Funny,Dad,Laugh"
"Niecy Nash","I've known for quite a while that I was a funny girl.","Funny,Girl,While"
"Ogden Nash","No, you never get any fun out of the things you haven't done.",Fun
"Ogden Nash","Certainly there are things in life that money can't buy, but it's very funny - Did you ever try buying them without money?","Life,Funny,Money"
Nas,"Every time I get in the studio, I feel like I wanna have some fun. My fun is not doing the easy work. My fun is doing what's me.","Time,Work,Fun"
"George Jean Nathan","It is only the cynicism that is born of success that is penetrating and valid.","Success,Born,Cynicism"
"Kevin Nealon","It's kind of fun when you're playing characters that aren't quite on the up and up and people still like you.","Fun,Playing,Quite"
"Kevin Nealon","You really have to be ambitious and have that drive to really become well known and successful as a standup.","Successful,Known,Drive"
"LeRoy Neiman","It's been fun. I've had a lucky life. Art has made me pull the best out of myself.","Life,Art,Best"
"Bob Newhart","All comedians are, in a way, anarchists. Our job is to make fun of the existing world.","Fun,Existing,Anarchist"
"Bob Newhart","Funny is funny is funny.",Funny
"Jack Nicklaus","The game is meant to be fun.","Fun,Game,Meant"
"Xavier Niel","It's funny how the smallest things I've done speak the loudest about me, but I like that.","Funny,Speak,Loudest"
"Xavier Niel","Nobody believed in the success of the Internet.","Success,Nobody,Internet"
"Robert De Niro","I'm lucky that I have whatever I had that makes me have a successful career, if you will.","Successful,Whatever,Career"
"Nick Nolte","If I'm not a successful human being, who I am?",Successful
"Nick Nolte","It's fun to change your body and find new things that your body does because of the weight.","Change,Fun,Body"
"Graham Norton","It's lovely to get one successful show - the chances of finding a second one are not so hot.","Successful,Second,Lovely"
"David Novak","God chose us to live both in body and in soul, but the body functions for the sake of the soul more than the soul functions for the body.","God,Soul,Both"
"David Novak","The right to privacy has both positive and negative connotations for those who consider themselves part of the natural law tradition.","Positive,Themselves,Law"
"Ted Nugent","I'm so much fun. Every kid wishes I was their grandpa! I'm the Motor City Madgramps.","Fun,Kid,City"
"Chris O'Dowd","There tends to be a jealousy in England towards countries that are successful.","Jealousy,Successful,Countries"
"Kevin O'Leary","I have had some great successes and great failures. I think every entrepreneur has. I try to learn from all of them.","Great,Learn,Failures"
"Bill O'Reilly","The traditional American family has always been the foundation for success in America.","Success,Family,America"
"Peter O'Toole","Public crucifixion is no fun.","Fun,Public"
"Nick Offerman","It's funny, growing up there was never anybody around me with any kind of artistic bent.","Funny,Growing,Anybody"
"Gary Oldman","It's funny: I'm a lifelong musician, but because I principally play the piano it's been a solitary thing.","Funny,Piano,Musician"
"Yoko Ono","When you go through a negative situation, don't think about it. Make it positive.","Positive,Negative,Situation"
"Robert Orben","Don't think of it as failure. Think of it as time-released success.","Success,Failure"
"Kelly Osbourne","It's funny that all these goths paint their faces with such white make-up and that is the actual colour of my skin, I am that pale!","Funny,White,Skin"
"George Osborne","Most successful politicians don't let the job swamp their lives.","Successful,Lives,Swamp"
"George Osborne","I want Britain to be the home of successful competitive and stable financial services.","Home,Successful,Financial"
"Marie Osmond","That's what it is to be a grandma. All fun and no stress.","Fun,Stress,Grandma"
"Patton Oswalt","If you play comedic scenes like they're really serious, then it's so much more funny than if you're going for a laugh.","Funny,Laugh,Serious"
"Patton Oswalt","I have to drink this much to be as unfunny as you.",Drink
"Patton Oswalt","As unhealthy as I am, I'm weirdly aware of exactly how my body functions.","Body,Exactly,Aware"
Miguel,"I fell in love with funk music through my father - Funkadelic - as well as soul and classical early on.","Love,Music,Father"
"Chuck Palahniuk","It's funny how you never think about the women you've had. It's always the ones who get away that you can't forget.","Funny,Women,Away"
"Sarah Palin","We don't need to fundamentally transform America. We need to restore America.","America,Transform,Restore"
"Leon Panetta","Frankly, my fundamental beliefs have not changed.","Changed,Beliefs,Frankly"
"Sarah Jessica Parker","I tell my friends married life is boring, but that's just a fun thing to say to make single people feel better.","Life,Fun,Friends"
"Sean Parker","Little startups are ridiculously overfunded.",
"Bill Parcells","If you have fun, fine. It's not all life and death.","Life,Death,Fun"
"Trey Parker","I think you could take any Bruckheimer movie and do it with puppets, and it would be screamingly funny.","Funny,Movie,Puppets"
"Jim Parsons","I've been a working actor for many years, but it's not always been successful for me. I certainly struggled in the past.","Successful,Past,Certainly"
"Blaise Pascal","The supreme function of reason is to show man that some things are beyond reason.","Reason,Beyond,Function"
"Mandy Patinkin","If you're sick, watch funny movies.","Funny,Movies,Sick"
"James Patterson","I don't believe in lecturing people. It's much more effective to present reading as a fun, rewarding pastime.","Fun,Reading,Present"
"George S. Patton","All very successful commanders are prima donnas and must be so treated.","Successful,Treated,Commanders"
"Aaron Paul","My heart is in independent film-making. For me, it's where the fun, gritty storytelling is being told.","Heart,Fun,Gritty"
"Rand Paul","American inventiveness and the desire to build developed because we were guaranteed the right to own our success.","Success,Desire,Build"
"Rand Paul","In America, as opposed to the old country, success was based on merit.","Success,America,Based"
"Randy Pausch","I don't know how to not have fun. I'm dying and I'm having fun, and I'm going to keep having fun every day I've got left.","Fun,Left,Dying"
"Randy Pausch","I'm dying, and I'm having fun.","Fun,Dying"
"Randy Pausch","I am dying soon, and I am choosing to have fun today, tomorrow and every other day I have left.","Today,Fun,Tomorrow"
"Henry Paulson","China needs a currency that reflects underlying economic fundamentals.","Needs,Economic,China"
"Guy Pearce","I think a lot of actors take on fun roles and then they're lazy or flippant with them. I just can't do that.","Fun,Lazy,Roles"
"Amanda Peet","If you think about it, there aren't that many women who are in their 40s, who are Jewish and funny and stage-worthy.","Funny,Women,Jewish"
"Mike Pence","Budgets are moral documents. Federal funding should reflect the priorities and the values of the majority of the American people.","Moral,Values,Priorities"
"Ron Perlman","The thing that's cool about the recording booth is that it's so perfunctory, so cut-to-the-chase.","Cool,Recording,Booth"
"David Perlmutter","Children need to be exploring their physical world. They need to be learning the fundamental laws of physics by manipulating objects.","Learning,Physics,Physical"
"Katy Perry","I just like having fun. And, you know, sometimes I just like to present myself in that fun energy.","Fun,Energy,Present"
"Katy Perry","I was a hop-around. I hung out with the rockabilly crew, the guys who were trying to be rappers, the funny kids.","Funny,Kids,Guys"
"Katy Perry","I'm either going to go completely mental, completely bankrupt, or have the best success of my life.","Life,Success,Best"
"Katy Perry","Honey, I am the chief of my train. If critics want to hop on board, fantastic. There's plenty of room. The KP train is fun.","Fun,Room,Critics"
"Tyler Perry","I want to own a network. I want to own a network where you can turn it on with your family all day long and get positive reinforcement.","Positive,Family,Turn"
"Matthew Perry","To me, writing is remembering something funny that happened, or maybe something I said seven years ago.","Funny,Said,Maybe"
"Michelle Pfeiffer","I do find comedy difficult. I don't know why. Maybe I think about it too much. There's a tremendous amount of pressure to be funny.","Funny,Difficult,Comedy"
"Michelle Pfeiffer","My walk is consistently made fun of.","Fun,Walk"
"Tom Peters","All business success rests on something labeled a sale, which at least momentarily weds company and customer.","Success,Business,Company"
"Tom Peters","Anybody who is an entrepreneur is a person who essentially has impaired judgment. The odds of success are zilch.","Success,Anybody,Judgment"
"Jodi Picoult","There's that unwritten schism that literary writers get all the awards and commericals writers get all the success.","Success,Writers,Literary"
"Karl Pilkington","I found that being with happy positive people annoys me.","Positive,Happy,Found"
"Aubrey Plaza","It's such a thing now, people making fun of other people on the Internet.","Fun,Internet"
"Helen Mirren","I think a lot of my work has been a weird attempt to liberate myself, but it's not altogether successful.","Work,Successful,Weird"
"Roger Moore","To be associated with success is absolutely wonderful.","Success,Wonderful,Absolutely"
"Mandy Moore","I'm lucky to attribute my success to the foundation my family gave me. I've always felt grounded in them.","Success,Family,Felt"
"Tracy Morgan","I just want to be funny, I just want to do comedy.","Funny,Comedy"
"Tracy Morgan","I've been funny my whole life. This is a gift God gave me.","Life,Funny,God"
"Tracy Morgan","My father was funnier than me. My father was Richard Pryor-funny. I'm just a better businessman.","Father,Richard,Funnier"
"Geoff Mulgan","Courses can, and should, incorporate the excitement and fun of programming games, apps or even real digital devices.","Fun,Games,Excitement"
"Haruki Murakami","I'm a writer, not a professional runner. It's fun and it helps me write. I need powerful concentration.","Fun,Powerful,Writer"
"Viggo Mortensen","There's no sense in doing something, especially if it's a hard job, if you can't have a little fun.","Fun,Sense"
"Liam Neeson","It is fun to explore these kick-butt characters.","Fun,Characters,Explore"
"Liam Neeson","It's interesting, the more successful you become the more people want to give you stuff for nothing.","Successful,Stuff"
"Liam Neeson","I don't think I'm funny.",Funny
"Bob Newhart","You shouldn't get too close to the truth, because then maybe you stop being funny.","Funny,Truth,Stop"
"Mike Nichols","Whether something is a success or not has never had much to do with what you do next.","Success,Whether,Next"
"Kevin O'Leary","I'd rather invest in an entrepreneur who has failed before than one who assumes success from day one.","Success,Rather,Failed"
"Kevin O'Leary","There are a lot of idiot fund managers out there who add no value to the process at all.","Value,Process,Idiot"
"Peter O'Toole","I loved doing My Favorite Year, which was great fun, and The Ruling Class, which I made with all my chums.","Great,Fun,Year"
"P. J. O'Rourke","Making fun of born-again Christians is like hunting dairy cows with a high powered rifle and scope.","Fun,High,Hunting"
"P. J. O'Rourke","Don't send funny greeting cards on birthdays or at Christmas. Save them for funerals, when their cheery effect is needed.","Funny,Christmas,Save"
"Joyce Carol Oates","I can't say I was a very successful sorority girl.","Girl,Successful"
"John Oliver","I knew I was going to go into the field and make fun of people to their faces. I knew what I was getting into.","Fun,Getting,Knew"
"Michelle Obama","I hate fund-raising. Haaaaate it. Hate, hate it.",Hate
"George Orwell","Whatever is funny is subversive, every joke is ultimately a custard pie... a dirty joke is a sort of mental rebellion.","Funny,Whatever,Joke"
"George Orwell","I doubt whether classical education ever has been or can be successfully carried out without corporal punishment.","Education,Whether,Doubt"
"Clive Owen","I'd like to do a film which is funny.",Funny
"Enrique Pena Nieto","The North American Free Trade Agreement marked a fundamental change in the global trade scheme.","Change,Free,Trade"
"Chuck Palahniuk","I used to work in a funeral home to feel good about myself, just the fact that I was breathing.","Work,Good,Home"
"Trey Parker","No show would be successful if you took a group of people and just said, 'You're dumb!' over and over. That's not what Broadway's about.","Successful,Said,Group"
"Sean Penn","I think that I've still not been successful at playing the role of the retired actor, and I'd like to work on that.","Work,Successful,Playing"
"Katy Perry","I wanted to be that quirky girl who writes funny songs that still have meaning.","Funny,Girl,Meaning"
"Katy Perry","I just like having fun.",Fun
"Rick Perry","Democracy functions best when we have an active citizenry.","Best,Democracy,Active"
"Tyler Perry","I thank God I didn't become successful until I was older.","God,Successful,Until"
"Matthew Perry","It's tough to have a movie-star persona when you're on a show as successful as 'Friends.'","Successful,Friends,Tough"
Pink,"Today, charting your own course isn't just more necessary than ever before. It's also much easier - and much more fun.","Today,Fun,Necessary"
"Robert Plant","I've stopped apologizing to myself for having this great period of success and financial acceptance.","Success,Great,Acceptance"
"Joni Mitchell","Eventually, with success, I started to feel more and more isolated - like I didn't have a community of artists.","Success,Started,Community"
"Liam Neeson","It's funny, but you get to a time in your life when you think you have all the friends you will ever have.","Life,Funny,Time"
"Willie Nelson","Waylon Jennings and I had a lot of fun recording together.","Fun,Together,Recording"
"Timothy Noah","The $100 bill may be America's most successful export.","Successful,America,Bill"
"Rick Perry","Spreading the wealth punishes success while setting America on course for a greater dependency on government.","Success,Government,America"
"Joyce Meyer","I wonder how many times people give up just before a breakthrough - when they are on the very brink of success.","Success,Times,Wonder"
"Elon Musk","Selling an electric sports car creates an opportunity to fundamentally change the way America drives.","Change,Sports,Car"
"Camille Paglia","It is not true that I oppose government funding of the arts.","Government,True,Arts"
"Suze Orman","To make the most of your money, I recommend sticking with mutual funds that don't charge a commission when you buy or sell.","Money,Buy,Sell"
"Suze Orman","It may take you months or even a few years to build up an adequate emergency savings fund. That's okay.","Few,Build,Months"
"P. J. O'Rourke","Freedom is for fun.","Freedom,Fun"
"Suze Orman","If the only way you can build an emergency fund is to pay the minimum due on your credit card, that is what you need to do.","Pay,Build,Credit"
"Dolly Parton","I do believe that any successful business starts from the top and works its way down.","Business,Successful,Top"
Plato,"One man cannot practice many arts with success.","Success,Cannot,Practice"
"P. J. O'Rourke","You've got to understand, people are motivated by fun. And they should be.","Fun,Understand,Motivated"
"Joel Osteen","My friends and I had fun together, but I was more reserved, not at all the life of the party. I would just be the quiet one in the room.","Life,Fun,Friends"
"Dolly Parton","My songs are the door to every dream I've ever had and every success I've ever achieved.","Success,Dream,Door"
"Steven Pinker","We can make fun of hockey fans, but someone who enjoys Homer is indulging the same kind of vicarious bloodlust.","Fun,Hockey,Fans"
"Michael Moore","Transporting Americans is and should be one of the most important functions our government must address.","Government,Address,Functions"
"Chuck Palahniuk","I never think I'm making fun of my culture. In fact I'm making fun of myself, because I catch myself doing some very stupid things.","Fun,Stupid,Fact"
"Dolly Parton","No one is ever successful at everything that they do.",Successful
"Michael Moore","It's a lot of hard work to do a weekly TV show. It's certainly not fun.","Work,Fun,Tv"
"P. J. O'Rourke","It's better to make fun of yourself because you've always got someone around to make fun of, and they can't sue you.","Yourself,Fun,Sue"
"Chuck Palahniuk","My goal is never to make fun of religion.","Religion,Fun,Goal"
"P. J. O'Rourke","Explosion of positive rights started in 1932 with the election of Roosevelt.","Positive,Started,Rights"
"Clemence Poesy","I knew fashion was going to be part of my job, so I thought I might as well have fun with it.","Fun,Might,Fashion"
"Henri Poincare","In the old days when people invented a new function they had something useful in mind.","Mind,Days,Useful"
"Sarah Polley","Plus, doing a zombie movie is quite liberating. It's fun not to take myself seriously all the time.","Time,Fun,Quite"
"Michael Porter","There's a fundamental distinction between strategy and operational effectiveness.",Strategy
"Michael Porter","Good leaders need a positive agenda, not just an agenda of dealing with crisis.","Positive,Good,Crisis"
"Michael Porter","If all you're trying to do is essentially the same thing as your rivals, then it's unlikely that you'll be very successful.","Successful,Rivals,Unlikely"
"Carly Pope","I think when you're starting up a situation, it's really fun texting or BBMing or whatever.","Fun,Whatever,Situation"
"Joe Posnanski","The fun of the Super Bowl is the week leading into it; once it's actually played, the story dies down very, very quickly.","Fun,Once,Story"
"Andrew-Lee Potts","It was Nick Willing's intention to make 'Hatter' as sarcastically British funny as he could.","Funny,Willing,British"
"Monica Potter","Yeah, I think there are a lot of things about Cleveland that I miss. Los Angeles is a funny place to live.","Funny,Miss,Yeah"
"Nicole Polizzi","I'll always be this crazy, fun person, but when it's time to get married, I'm going to be an amazing wife.","Time,Amazing,Crazy"
"Annie Potts","I love series television because it's so much fun to have that much opportunity to paint the character.","Love,Character,Fun"
"Gail Porter","So long as you've got your friends about you, and a good positive attitude, you don't really have to care what everyone else thinks.","Positive,Good,Attitude"
"Jane Poynter","It's well-known that people don't respond to scarce resources necessarily in what we might consider a positive light.","Positive,Light,Might"
"Ellen Pompeo","Being a mother is the most fun job I've ever had.","Mother,Fun"
"Teri Polo","Actually, I think I'm funnier off-camera.",Funnier
"Rob Portman","What we need is fundamental tax reform.","Tax,Reform"
"Alexander Pope","The most positive men are the most credulous.","Positive,Men,Credulous"
"Billy Porter","For me, life is about being positive and hopeful, choosing to be joyful, choosing to be encouraging, choosing to be empowering.","Life,Positive,Hopeful"
"Munshi Premchand","To be successful in life what you need is education, not literacy and degrees.","Life,Education,Successful"
"Jack Prelutsky","Frankly, writing poetry for children is plain old fun, and I consider myself blessed to have such a delightful career.","Poetry,Fun,Career"
"Azim Premji","People are the key to success or extraordinary success.","Success,Key"
"Laura Prepon","I am so like Donna it's funny. And most of my friends are guys too.","Funny,Friends,Guys"
"Anna Popplewell","I took my archery lessons. It was really fun to learn something new.","Fun,Learn,Took"
"Vincent Price","It's as much fun to scare as to be scared.","Fun,Scared,Scare"
"Colin Powell","There are no secrets to success. It is the result of preparation, hard work, and learning from failure.","Business,Success,Work"
"Sidney Poitier","I decided in my life that I would do nothing that did not reflect positively on my father's life.","Father's Day,Life,Father"
"Steve Prefontaine","Kids made fun of me because I was a slow learner, because I was hyperactive, because of a lot of things. Running gave me confidence.","Fun,Kids,Confidence"
